"","serial","GPS_date_YYYY.MM.DD","GPS_utc_HH.MM.SS","GPS_YYYY.MM.DD_HH.MM.SS","lat","lon","hdop","fix","cog","speed","alt","data_voltage","solar_charge","solar_current","nsats","vdop","geo","activity","inactivity","temperature","time_to_fix","Name"
"282",89460800120136630272,"2022-07-25","18:17:14","2022-07-25 18:17:14",46.982826,-123.974625,0.84,3,358,0.07,79,4.17,5.58,47,12,1.28,NA,0,NA,48,5,665
"283",89460800120136630272,"2022-07-25","18:02:01","2022-07-25 18:02:01",46.982803,-123.974747,0.72,3,20,0.17,70,4.17,5.6,46,12,1.01,NA,0,NA,47,5,665
"284",89460800120136630272,"2022-07-25","17:46:48","2022-07-25 17:46:48",46.982815,-123.974731,0.99,3,0,0.19,67,4.17,5.65,46,12,1.48,NA,0,NA,46,5,665
"285",89460800120136630272,"2022-07-25","17:31:35","2022-07-25 17:31:35",46.982811,-123.974831,0.82,3,0,0.07,87,4.17,5.65,46,12,1.47,NA,0,NA,45,5,665
"286",89460800120136630272,"2022-07-25","17:16:22","2022-07-25 17:16:22",46.98296,-123.974731,0.9,3,59,0.08,81,4.15,5.6,45,12,1.6,NA,0,NA,45,5,665
"287",89460800120136630272,"2022-07-25","17:01:09","2022-07-25 17:01:09",46.982887,-123.974823,0.78,3,213,0.09,91,4.15,5.63,44,12,1.38,NA,0,NA,43,5,665
"288",89460800120136630272,"2022-07-25","16:45:56","2022-07-25 16:45:56",46.982845,-123.974777,0.85,3,319,0.05,99,4.17,5.67,44,12,1.29,NA,0,NA,42,5,665
"289",89460800120136630272,"2022-07-25","16:30:43","2022-07-25 16:30:43",46.982899,-123.974777,0.97,3,0,0.13,64,4.14,5.66,42,12,1.62,NA,0,NA,40,6,665
"290",89460800120136630272,"2022-07-25","16:15:29","2022-07-25 16:15:29",46.982887,-123.974785,1.01,3,0,0.07,77,4.17,5.69,41,12,1.39,NA,0,NA,39,5,665
"291",89460800120136630272,"2022-07-25","16:00:16","2022-07-25 16:00:16",46.983059,-123.974678,1.17,3,325,0.13,53,4.17,5.69,39,11,1.51,NA,0,NA,37,4,665
"292",89460800120136630272,"2022-07-25","15:45:04","2022-07-25 15:45:04",46.98315,-123.974564,1.47,3,289,0.06,26,4.17,5.73,37,11,1.94,NA,0,NA,35,5,665
"293",89460800120136630272,"2022-07-25","15:29:51","2022-07-25 15:29:51",46.983036,-123.974556,1.64,3,252,0.04,23,4.16,5.75,35,12,1.96,NA,0,NA,33,5,665
"294",89460800120136630272,"2022-07-25","15:14:38","2022-07-25 15:14:38",46.982952,-123.974609,1.34,3,0,1.26,29,4.16,5.79,33,12,1.65,NA,0,NA,30,5,665
"295",89460800120136630272,"2022-07-25","14:59:25","2022-07-25 14:59:25",46.982838,-123.974747,0.87,3,307,0.69,59,4.15,5.87,30,12,1.15,NA,0,NA,23,5,665
"296",89460800120136630272,"2022-07-25","14:44:12","2022-07-25 14:44:12",46.982979,-123.974503,0.97,3,19,0.12,32,4.13,5.19,0,12,1.51,NA,0,NA,16,5,665
"297",89460800120136630272,"2022-07-25","14:28:59","2022-07-25 14:28:59",46.983017,-123.974693,1.47,3,292,0.23,45,4.13,5.16,0,11,2.04,NA,0,NA,16,5,665
"298",89460800120136630272,"2022-07-25","14:13:46","2022-07-25 14:13:46",46.983017,-123.974632,1.41,3,4,0.72,74,4.14,5.12,0,9,2.95,NA,0,NA,17,8,665
"299",89460800120136630272,"2022-07-25","13:58:30","2022-07-25 13:58:30",46.982944,-123.974663,1.11,3,346,1.86,60,4.12,4.91,0,10,1.27,NA,0,NA,22,6,665
"300",89460800120136630272,"2022-07-25","02:23:12","2022-07-25 02:23:12",46.982944,-123.974922,1.02,3,0,0.13,51,4.18,5.03,0,10,1.66,NA,0,NA,20,5,665
"301",89460800120136630272,"2022-07-25","02:07:59","2022-07-25 02:07:59",46.983025,-123.974792,1.28,3,33,0.66,5,4.18,5.06,0,9,5.26,NA,0,NA,22,6,665
"302",89460800120136630272,"2022-07-25","01:52:45","2022-07-25 01:52:45",46.983006,-123.974869,1.25,3,4,0.18,88,4.18,5.07,0,9,1.69,NA,0,NA,28,4,665
"303",89460800120136630272,"2022-07-25","01:37:33","2022-07-25 01:37:33",46.982922,-123.974731,1.51,3,352,0.79,99,4.18,5.34,7,10,3.46,NA,0,NA,39,6,665
"304",89460800120136630272,"2022-07-25","01:22:19","2022-07-25 01:22:19",46.982899,-123.974716,1.36,3,191,0.63,89,4.17,5.43,11,10,2.11,NA,0,NA,39,5,665
"305",89460800120136630272,"2022-07-25","01:07:06","2022-07-25 01:07:06",46.982876,-123.974701,1.1,3,342,0.73,44,4.16,5.46,14,11,1.54,NA,0,NA,41,5,665
"306",89460800120136630272,"2022-07-25","00:51:53","2022-07-25 00:51:53",46.982925,-123.974678,1.28,3,356,0.5,30,4.18,5.48,17,9,2.02,NA,0,NA,42,4,665
"307",89460800120136630272,"2022-07-25","00:36:41","2022-07-25 00:36:41",46.982838,-123.974579,1.2,3,346,0.88,69,4.16,5.54,20,10,1.82,NA,0,NA,43,5,665
"308",89460800120136630272,"2022-07-25","00:21:28","2022-07-25 00:21:28",46.982822,-123.974617,1.14,3,352,0.44,72,4.18,5.56,23,10,1.54,NA,0,NA,43,4,665
"309",89460800120136630272,"2022-07-25","00:06:16","2022-07-25 00:06:16",46.982822,-123.974525,0.89,3,190,0.99,68,4.17,5.59,25,11,1.11,NA,2,NA,43,6,665
"310",89460800120136630272,"2022-07-24","23:51:01","2022-07-24 23:51:01",46.982849,-123.974388,1.27,3,336,0.15,74,4.17,5.62,28,10,1.6,NA,0,NA,44,5,665
"311",89460800120136630272,"2022-07-24","23:35:48","2022-07-24 23:35:48",46.982906,-123.974167,1.6,3,0,0.2,19,4.17,5.59,30,8,3.26,NA,0,NA,46,5,665
"312",89460800120136630272,"2022-07-24","23:20:35","2022-07-24 23:20:35",46.982971,-123.974258,1.17,3,0,0.16,31,4.17,5.61,33,11,1.34,NA,0,NA,48,6,665
"313",89460800120136630272,"2022-07-24","23:05:21","2022-07-24 23:05:21",46.983074,-123.974358,1.19,3,278,0.11,33,4.16,5.52,35,11,1.65,NA,0,NA,48,5,665
"314",89460800120136630272,"2022-07-24","22:50:08","2022-07-24 22:50:08",46.983116,-123.974541,0.97,3,0,0.02,41,4.17,5.61,37,11,1.48,NA,0,NA,46,6,665
"315",89460800120136630272,"2022-07-24","22:34:54","2022-07-24 22:34:54",46.982906,-123.974373,1.24,3,9,0.23,77,4.17,5.63,39,10,1.92,NA,0,NA,46,5,665
"316",89460800120136630272,"2022-07-24","22:19:41","2022-07-24 22:19:41",46.982868,-123.974487,0.97,3,0,0.13,81,4.17,5.67,41,11,1.35,NA,0,NA,45,5,665
"317",89460800120136630272,"2022-07-24","22:04:28","2022-07-24 22:04:28",46.982494,-123.974304,1.79,3,0,0.07,152,4.17,5.63,42,9,3.1,NA,0,NA,46,5,665
"318",89460800120136630272,"2022-07-24","21:49:15","2022-07-24 21:49:15",46.982651,-123.974449,1.11,3,0,0.36,142,4.15,5.69,44,12,1.59,NA,0,NA,45,6,665
"319",89460800120136630272,"2022-07-24","21:34:01","2022-07-24 21:34:01",46.982643,-123.974594,1.56,3,0,0.08,116,4.16,5.74,45,8,2.46,NA,0,NA,43,6,665
"320",89460800120136630272,"2022-07-24","21:18:47","2022-07-24 21:18:47",46.982903,-123.974655,1.09,3,0,0.32,81,4.17,5.71,46,10,1.47,NA,1,NA,43,7,665
"321",89460800120136630272,"2022-07-24","21:03:32","2022-07-24 21:03:32",46.982708,-123.974648,1.01,3,0,0.07,66,4.15,5.7,48,12,1.23,NA,0,NA,44,5,665
"322",89460800120136630272,"2022-07-24","20:48:19","2022-07-24 20:48:19",46.982723,-123.974701,1.17,3,17,0.39,51,4.16,5.68,47,11,1.55,NA,0,NA,45,6,665
"323",89460800120136630272,"2022-07-24","20:33:05","2022-07-24 20:33:05",46.982944,-123.974602,1.19,3,359,0.21,28,4.15,5.67,48,11,2,NA,0,NA,44,5,665
"324",89460800120136630272,"2022-07-24","20:17:52","2022-07-24 20:17:52",46.982803,-123.974602,1.15,3,49,0.06,60,4.17,5.74,49,12,2.06,NA,0,NA,42,5,665
"325",89460800120136630272,"2022-07-24","20:02:39","2022-07-24 20:02:39",46.982967,-123.974693,1.1,3,353,0.08,23,4.16,5.77,49,11,2.42,NA,0,NA,42,5,665
"326",89460800120136630272,"2022-07-24","19:47:26","2022-07-24 19:47:26",46.982914,-123.97467,1.18,3,351,0.44,48,4.15,5.74,48,10,2.44,NA,0,NA,43,5,665
"327",89460800120136630272,"2022-07-24","19:32:13","2022-07-24 19:32:13",46.982986,-123.974648,0.8,3,359,0.22,43,4.16,5.74,47,12,1.25,NA,0,NA,45,5,665
"328",89460800120136630272,"2022-07-24","19:16:01","2022-07-24 19:16:01",46.983086,-123.974686,1.02,3,23,0.11,35,4.15,5.78,47,12,1.47,NA,0,NA,41,6,665
"329",89460800120136630272,"2022-07-24","19:00:47","2022-07-24 19:00:47",46.983006,-123.974655,1.07,3,0,0.03,49,4.17,5.76,46,11,1.72,NA,0,NA,40,5,665
"330",89460800120136630272,"2022-07-24","18:45:34","2022-07-24 18:45:34",46.982822,-123.9748,0.92,3,335,0.49,77,4.17,5.73,45,12,1.5,NA,0,NA,39,5,665
"331",89460800120136630272,"2022-07-24","18:30:21","2022-07-24 18:30:21",46.982788,-123.974899,0.78,3,321,0.36,84,4.16,5.74,35,12,1.24,NA,0,NA,36,5,665
"332",89460800120136630272,"2022-07-24","18:15:08","2022-07-24 18:15:08",46.982826,-123.974884,0.91,3,17,0.71,86,4.17,5.75,28,12,1.31,NA,0,NA,34,5,665
"333",89460800120136630272,"2022-07-24","17:59:55","2022-07-24 17:59:55",46.982861,-123.974731,0.75,3,0,0.81,62,4.17,5.86,37,12,1.18,NA,0,NA,34,5,665
"334",89460800120136630272,"2022-07-24","17:44:42","2022-07-24 17:44:42",46.982952,-123.974655,1.09,3,357,0.47,65,4.15,5.79,31,12,1.49,NA,0,NA,35,5,665
"335",89460800120136630272,"2022-07-24","17:29:29","2022-07-24 17:29:29",46.98307,-123.974594,1.11,3,7,0.65,45,4.16,5.77,27,10,2.43,NA,0,NA,34,4,665
"336",89460800120136630272,"2022-07-24","17:14:17","2022-07-24 17:14:17",46.983017,-123.974625,1.22,3,5,0.14,49,4.15,5.74,26,10,1.89,NA,0,NA,34,4,665
"337",89460800120136630272,"2022-07-24","16:59:05","2022-07-24 16:59:05",46.982956,-123.974823,1.02,3,0,0.28,44,4.16,5.86,40,12,1.68,NA,0,NA,29,5,665
"338",89460800120136630272,"2022-07-24","16:43:52","2022-07-24 16:43:52",46.982979,-123.974907,1.32,3,0,0.1,19,4.17,5.8,18,12,2.87,NA,0,NA,24,4,665
"339",89460800120136630272,"2022-07-24","16:28:40","2022-07-24 16:28:40",46.982895,-123.974846,1.29,3,336,0.3,67,4.16,5.57,8,12,2.68,NA,0,NA,22,5,665
"340",89460800120136630272,"2022-07-24","16:13:27","2022-07-24 16:13:27",46.982948,-123.974907,1.05,3,254,0.76,51,4.15,5.63,8,12,1.68,NA,0,NA,21,5,665
"341",89460800120136630272,"2022-07-24","15:58:14","2022-07-24 15:58:14",46.982922,-123.974777,1.02,3,343,0.13,70,4.15,5.61,7,12,1.22,NA,0,NA,20,5,665
"342",89460800120136630272,"2022-07-24","15:43:01","2022-07-24 15:43:01",46.982914,-123.97477,1.37,3,0,0.34,54,4.15,5.59,6,12,1.61,NA,0,NA,19,5,665
"343",89460800120136630272,"2022-07-24","15:27:48","2022-07-24 15:27:48",46.982811,-123.974922,1.02,3,38,0.02,69,4.15,5.58,6,12,1.25,NA,0,NA,19,4,665
"344",89460800120136630272,"2022-07-24","15:12:36","2022-07-24 15:12:36",46.982742,-123.974854,1.68,3,335,1.5,76,4.14,5.61,6,12,1.74,NA,0,NA,18,5,665
"345",89460800120136630272,"2022-07-24","14:57:23","2022-07-24 14:57:23",46.982769,-123.974892,1.45,3,278,1.32,64,4.14,5.54,4,12,1.47,NA,0,NA,17,5,665
"346",89460800120136630272,"2022-07-24","14:42:10","2022-07-24 14:42:10",46.983025,-123.974785,1.23,3,2,2.44,36,4.14,5.47,3,12,1.67,NA,0,NA,16,5,665
"347",89460800120136630272,"2022-07-24","14:26:57","2022-07-24 14:26:57",46.982948,-123.974777,1.23,3,0,0.5,41,4.12,5.35,0,11,1.64,NA,0,NA,18,5,665
"348",89460800120136630272,"2022-07-24","14:12:15","2022-07-24 14:12:15",46.982975,-123.974731,1.14,3,0,0.35,42,4.14,5.12,0,11,2,NA,9,NA,23,38,665
"349",89460800120136630272,"2022-07-24","03:38:56","2022-07-24 03:38:56",46.982746,-123.974861,1.18,3,359,1.88,94,4.17,4.3,0,7,1.67,NA,0,NA,15,4,665
"350",89460800120136630272,"2022-07-24","03:23:44","2022-07-24 03:23:44",46.982857,-123.974831,1.11,3,0,1.16,84,4.16,4.64,0,8,1.71,NA,0,NA,15,5,665
"351",89460800120136630272,"2022-07-24","03:08:31","2022-07-24 03:08:31",46.982853,-123.974815,1.2,3,30,1.61,87,4.17,4.83,0,7,1.76,NA,0,NA,17,5,665
"352",89460800120136630272,"2022-07-24","02:53:18","2022-07-24 02:53:18",46.982975,-123.974854,1.1,3,0,0.47,61,4.16,5.27,1,8,1.34,NA,0,NA,18,8,665
"353",89460800120136630272,"2022-07-24","02:38:02","2022-07-24 02:38:02",46.983013,-123.974922,2.38,3,0,0.15,44,4.15,5.33,2,5,3.73,NA,0,NA,19,6,665
"354",89460800120136630272,"2022-07-24","02:22:48","2022-07-24 02:22:48",46.983009,-123.974922,1.11,3,0,0.35,35,4.17,5.38,2,7,1.31,NA,0,NA,19,6,665
"355",89460800120136630272,"2022-07-24","02:07:34","2022-07-24 02:07:34",46.982922,-123.974876,1.4,3,0,0.61,72,4.16,5.3,2,7,2.27,NA,0,NA,21,5,665
"356",89460800120136630272,"2022-07-24","01:52:21","2022-07-24 01:52:21",46.982967,-123.974854,1.32,3,2,0.58,38,4.17,5.29,2,7,1.89,NA,0,NA,26,7,665
"357",89460800120136630272,"2022-07-24","01:37:06","2022-07-24 01:37:06",46.983067,-123.97477,1.35,3,0,0.25,22,4.16,5.91,32,7,1.91,NA,0,NA,30,5,665
"358",89460800120136630272,"2022-07-24","01:21:53","2022-07-24 01:21:53",46.983044,-123.974709,1.39,3,9,0.33,49,4.16,6.02,37,7,1.85,NA,0,NA,30,6,665
"359",89460800120136630272,"2022-07-24","01:06:39","2022-07-24 01:06:39",46.983002,-123.974663,1.42,3,0,0.45,52,4.17,5.62,14,7,1.74,NA,0,NA,33,5,665
"360",89460800120136630272,"2022-07-24","00:51:26","2022-07-24 00:51:26",46.983047,-123.974594,1.6,3,298,0.9,46,4.17,5.45,10,6,2.6,NA,0,NA,37,4,665
"361",89460800120136630272,"2022-07-24","00:36:14","2022-07-24 00:36:14",46.983009,-123.974686,1.37,3,339,0.75,43,4.17,5.58,21,7,1.99,NA,0,NA,40,5,665
"362",89460800120136630272,"2022-07-24","00:21:01","2022-07-24 00:21:01",46.982986,-123.974617,1.02,3,12,0.72,54,4.17,5.35,9,9,1.33,NA,0,NA,39,5,665
"363",89460800120136630272,"2022-07-24","00:05:48","2022-07-24 00:05:48",46.982983,-123.974693,0.96,3,0,0.63,51,4.16,5.65,24,9,1.31,NA,2,NA,40,6,665
"364",89460800120136630272,"2022-07-23","23:50:33","2022-07-23 23:50:33",46.982979,-123.97451,1.67,3,0,0.58,14,4.17,5.55,24,6,2.94,NA,0,NA,44,8,665
"365",89460800120136630272,"2022-07-23","23:35:18","2022-07-23 23:35:18",46.982964,-123.974533,1.21,3,333,0.2,35,4.17,5.7,33,7,2.18,NA,0,NA,43,7,665
"366",89460800120136630272,"2022-07-23","23:20:04","2022-07-23 23:20:04",46.983032,-123.974617,1.18,3,0,0.25,47,4.17,5.53,30,7,2.72,NA,0,NA,46,8,665
"367",89460800120136630272,"2022-07-23","23:04:49","2022-07-23 23:04:49",46.983105,-123.974686,1.22,3,0,0.15,41,4.17,5.59,36,7,1.69,NA,0,NA,46,6,665
"368",89460800120136630272,"2022-07-23","22:49:36","2022-07-23 22:49:36",46.98312,-123.974579,1.46,3,0,0.18,33,4.16,5.68,41,6,2.25,NA,0,NA,45,5,665
"369",89460800120136630272,"2022-07-23","22:34:23","2022-07-23 22:34:23",46.983044,-123.974602,1.25,3,0,0.2,51,4.17,5.55,30,7,2.25,NA,0,NA,43,6,665
"370",89460800120136630272,"2022-07-23","22:19:10","2022-07-23 22:19:10",46.983006,-123.974609,1.26,3,0,0.08,62,4.16,5.57,25,9,2.08,NA,0,NA,43,6,665
"371",89460800120136630272,"2022-07-23","22:03:56","2022-07-23 22:03:56",46.983067,-123.974632,1.25,3,0,0.28,47,4.16,5.57,35,8,1.67,NA,0,NA,44,7,665
"372",89460800120136630272,"2022-07-23","21:48:42","2022-07-23 21:48:42",46.982754,-123.974556,1.07,3,0,0.89,115,4.17,5.63,44,7,1.66,NA,0,NA,45,10,665
"373",89460800120136630272,"2022-07-23","21:33:25","2022-07-23 21:33:25",46.982853,-123.974632,1.26,3,43,0.16,80,4.16,5.55,36,7,1.6,NA,0,NA,45,8,665
"374",89460800120136630272,"2022-07-23","21:18:10","2022-07-23 21:18:10",46.982628,-123.974617,1.33,3,33,0.61,88,4.17,5.57,35,8,1.66,NA,0,NA,43,6,665
"375",89460800120136630272,"2022-07-23","21:02:56","2022-07-23 21:02:56",46.982761,-123.974602,1.32,3,22,0.59,68,4.17,5.6,28,7,1.84,NA,0,NA,41,12,665
"376",89460800120136630272,"2022-07-23","20:47:37","2022-07-23 20:47:37",46.98278,-123.974617,1.21,3,0,0.46,72,4.15,5.61,30,8,1.81,NA,0,NA,41,7,665
"377",89460800120136630272,"2022-07-23","20:32:23","2022-07-23 20:32:23",46.982822,-123.974648,1.55,3,343,0.38,57,4.17,5.76,38,7,2.2,NA,0,NA,40,6,665
"378",89460800120136630272,"2022-07-23","20:17:09","2022-07-23 20:17:09",46.982788,-123.97467,1.12,3,0,0.11,68,4.17,5.62,32,8,2.08,NA,0,NA,42,7,665
"379",89460800120136630272,"2022-07-23","20:01:55","2022-07-23 20:01:55",46.982838,-123.97477,1.09,3,0,0.31,70,4.16,5.5,31,7,1.9,NA,0,NA,41,6,665
"380",89460800120136630272,"2022-07-23","19:46:42","2022-07-23 19:46:42",46.982883,-123.974701,1.4,3,0,0.54,62,4.16,5.64,32,9,2.43,NA,0,NA,37,7,665
"381",89460800120136630272,"2022-07-23","19:31:28","2022-07-23 19:31:28",46.982929,-123.97467,1.36,3,19,0.29,98,4.17,5.64,24,7,2.1,NA,0,NA,35,6,665
"382",89460800120136630272,"2022-07-23","19:15:42","2022-07-23 19:15:42",46.982944,-123.974693,1.22,3,3,0.52,56,4.17,5.63,18,8,1.77,NA,0,NA,31,6,665
"383",89460800120136630272,"2022-07-23","19:00:28","2022-07-23 19:00:28",46.982891,-123.974686,1.03,3,9,0.85,60,4.17,5.66,20,8,1.65,NA,0,NA,30,6,665
"384",89460800120136630272,"2022-07-23","18:45:15","2022-07-23 18:45:15",46.98288,-123.974655,1.36,3,8,0.31,74,4.16,5.61,15,7,2.17,NA,0,NA,28,6,665
"385",89460800120136630272,"2022-07-23","18:30:02","2022-07-23 18:30:02",46.982651,-123.974602,2.84,3,348,3.06,117,4.16,5.63,13,6,3.79,NA,0,NA,25,8,665
"386",89460800120136630272,"2022-07-23","18:14:46","2022-07-23 18:14:46",46.982811,-123.974709,1.19,3,355,1.91,71,4.17,5.59,9,9,1.33,NA,0,NA,25,10,665
"387",89460800120136630272,"2022-07-23","17:59:29","2022-07-23 17:59:29",46.982758,-123.97467,1.49,3,343,3.61,65,4.17,5.6,9,8,2.11,NA,0,NA,24,9,665
"388",89460800120136630272,"2022-07-23","17:44:13","2022-07-23 17:44:13",46.982765,-123.974602,2.61,3,358,1.7,72,4.16,5.63,10,5,3.92,NA,0,NA,23,7,665
"389",89460800120136630272,"2022-07-23","17:28:59","2022-07-23 17:28:59",46.982761,-123.974747,2.57,3,11,2.04,74,4.16,5.55,7,5,3.93,NA,0,NA,22,9,665
"390",89460800120136630272,"2022-07-23","17:13:43","2022-07-23 17:13:43",46.982998,-123.974754,1.1,3,0,0.11,16,4.15,5.53,6,8,2.12,NA,0,NA,23,7,665
"391",89460800120136630272,"2022-07-23","16:58:29","2022-07-23 16:58:29",46.982914,-123.974762,1.02,3,357,0.25,57,4.15,5.58,7,9,1.98,NA,0,NA,23,10,665
"392",89460800120136630272,"2022-07-23","16:43:11","2022-07-23 16:43:11",46.982876,-123.974716,1.09,3,8,0.03,108,4.15,5.54,7,9,1.85,NA,0,NA,23,6,665
"393",89460800120136630272,"2022-07-23","16:27:58","2022-07-23 16:27:58",46.982868,-123.97477,1.54,3,0,0.44,84,4.12,5.54,7,7,3.28,NA,0,NA,22,5,665
"394",89460800120136630272,"2022-07-23","16:12:46","2022-07-23 16:12:46",46.982853,-123.974731,1.91,3,0,0.12,88,4.12,5.55,7,7,2.83,NA,0,NA,21,6,665
"395",89460800120136630272,"2022-07-23","15:57:33","2022-07-23 15:57:33",46.9827,-123.974831,0.92,3,0,0.25,89,4.11,5.52,6,10,1.13,NA,0,NA,21,6,665
"396",89460800120136630272,"2022-07-23","15:42:20","2022-07-23 15:42:20",46.982552,-123.974892,2.69,3,0,0.4,108,4.14,5.55,6,8,3.08,NA,0,NA,20,6,665
"397",89460800120136630272,"2022-07-23","15:27:07","2022-07-23 15:27:07",46.982803,-123.974777,1.23,3,9,0.9,65,4.11,5.48,5,8,1.65,NA,0,NA,19,11,665
"398",89460800120136630272,"2022-07-23","15:11:49","2022-07-23 15:11:49",46.982658,-123.974747,1.83,3,44,2.56,89,4.13,5.48,4,7,1.92,NA,0,NA,18,6,665
"399",89460800120136630272,"2022-07-23","14:56:36","2022-07-23 14:56:36",46.982834,-123.974777,1.81,3,13,2.9,63,4.12,5.46,3,8,2.06,NA,0,NA,18,6,665
"400",89460800120136630272,"2022-07-23","14:41:23","2022-07-23 14:41:23",46.982883,-123.974747,1.34,3,10,3.85,58,4.13,5.43,3,7,1.62,NA,0,NA,17,6,665
"401",89460800120136630272,"2022-07-23","14:26:09","2022-07-23 14:26:09",46.983021,-123.974884,1.89,3,359,2.92,36,4.12,5.29,0,6,2.27,NA,0,NA,16,6,665
"402",89460800120136630272,"2022-07-23","14:10:56","2022-07-23 14:10:56",46.982857,-123.974815,1.13,3,15,1.01,108,4.1,5.16,0,8,2.06,NA,0,NA,15,9,665
"403",89460800120136630272,"2022-07-23","13:55:40","2022-07-23 13:55:40",46.982899,-123.974731,1.22,3,11,0.38,60,4.11,5.01,0,7,2.94,NA,0,NA,16,9,665
"404",89460800120136630272,"2022-07-23","13:40:24","2022-07-23 13:40:24",46.982922,-123.974739,1.27,3,264,3.02,38,4.13,4.93,0,7,1.97,NA,0,NA,18,5,665
"405",89460800120136630272,"2022-07-23","13:25:11","2022-07-23 13:25:11",46.982986,-123.97467,1.25,3,9,0.6,39,4.11,4.53,0,7,1.94,NA,8,NA,22,10,665
"406",89460800120136630272,"2022-07-23","04:20:32","2022-07-23 04:20:32",46.982685,-123.9748,1.69,3,0,0.52,75,4.15,1.77,0,5,2.29,NA,0,NA,15,7,665
"407",89460800120136630272,"2022-07-23","04:05:18","2022-07-23 04:05:18",46.982758,-123.974815,0.99,3,0,0.07,79,4.13,2.99,0,7,1.57,NA,0,NA,15,7,665
"408",89460800120136630272,"2022-07-23","03:50:04","2022-07-23 03:50:04",46.982796,-123.9748,1.11,3,349,0.39,85,4.14,3.75,0,8,1.76,NA,0,NA,16,12,665
"409",89460800120136630272,"2022-07-23","03:34:45","2022-07-23 03:34:45",46.982838,-123.974716,1.7,3,25,2.95,74,4.15,4.52,0,6,2.02,NA,0,NA,16,6,665
"410",89460800120136630272,"2022-07-23","03:19:32","2022-07-23 03:19:32",46.982895,-123.974739,0.82,3,0,1.97,71,4.13,4.78,0,9,1.26,NA,0,NA,17,11,665
"411",89460800120136630272,"2022-07-23","03:04:14","2022-07-23 03:04:14",46.982826,-123.974693,0.98,3,0,1.48,86,4.15,4.97,0,7,1.42,NA,0,NA,17,11,665
"412",89460800120136630272,"2022-07-23","02:48:56","2022-07-23 02:48:56",46.982975,-123.974754,2.99,3,0,0.41,50,4.14,5.11,0,5,4.91,NA,0,NA,17,7,665
"413",89460800120136630272,"2022-07-23","02:33:42","2022-07-23 02:33:42",46.98296,-123.974846,2.02,3,18,0.79,50,4.15,5.06,0,5,2.9,NA,0,NA,18,5,665
"414",89460800120136630272,"2022-07-23","02:18:29","2022-07-23 02:18:29",46.982956,-123.974884,1.55,3,0,0.84,59,4.13,5.2,0,6,2.64,NA,0,NA,18,7,665
"415",89460800120136630272,"2022-07-23","02:03:15","2022-07-23 02:03:15",46.982937,-123.974869,1.52,3,28,0.62,59,4.12,5.33,2,6,4.15,NA,0,NA,19,6,665
"416",89460800120136630272,"2022-07-23","01:48:02","2022-07-23 01:48:02",46.982956,-123.974815,1.33,3,0,0.8,54,4.15,5.39,3,7,1.91,NA,0,NA,20,6,665
"417",89460800120136630272,"2022-07-23","01:32:49","2022-07-23 01:32:49",46.983025,-123.974747,1.79,3,9,1.06,33,4.15,5.43,4,6,2.95,NA,0,NA,21,5,665
"418",89460800120136630272,"2022-07-23","01:17:37","2022-07-23 01:17:37",46.982971,-123.974724,1.21,3,0,0.85,53,4.13,5.5,6,8,1.49,NA,0,NA,22,6,665
"419",89460800120136630272,"2022-07-23","01:02:24","2022-07-23 01:02:24",46.983009,-123.974716,1.23,3,19,1.23,45,4.15,5.54,6,8,1.57,NA,0,NA,23,6,665
"420",89460800120136630272,"2022-07-23","00:47:11","2022-07-23 00:47:11",46.982956,-123.974724,1.24,3,356,0.29,49,4.14,5.64,10,8,1.57,NA,0,NA,24,6,665
"421",89460800120136630272,"2022-07-23","00:31:58","2022-07-23 00:31:58",46.982941,-123.974731,1.14,3,55,0.19,49,4.14,5.61,9,10,1.45,NA,0,NA,25,9,665
"422",89460800120136630272,"2022-07-23","00:16:42","2022-07-23 00:16:42",46.982948,-123.974731,1.38,3,14,1.69,43,4.14,5.52,9,8,1.61,NA,0,NA,26,6,665
"423",89460800120136630272,"2022-07-23","00:01:29","2022-07-23 00:01:29",46.982899,-123.974739,1.31,3,47,1.36,52,4.12,5.68,13,7,1.61,NA,2,NA,26,6,665
"424",89460800120136630272,"2022-07-22","23:46:14","2022-07-22 23:46:14",46.982922,-123.97477,1.25,3,0,0.1,48,4.11,5.72,15,7,1.98,NA,0,NA,28,7,665
"425",89460800120136630272,"2022-07-22","23:31:00","2022-07-22 23:31:00",46.982925,-123.975014,2.27,3,16,0.09,101,4.11,5.76,22,6,5.62,NA,0,NA,28,7,665
"426",89460800120136630272,"2022-07-22","23:15:46","2022-07-22 23:15:46",46.983009,-123.974762,1.34,3,0,0.49,50,4.09,5.71,15,7,1.91,NA,0,NA,26,6,665
"427",89460800120136630272,"2022-07-22","23:00:33","2022-07-22 23:00:33",46.982986,-123.974709,1.01,3,0,0.01,55,4.08,5.64,11,8,1.71,NA,0,NA,25,6,665
"428",89460800120136630272,"2022-07-22","22:45:20","2022-07-22 22:45:20",46.983002,-123.974709,1.25,3,0,0.28,51,4.1,5.62,11,7,2.27,NA,0,NA,26,7,665
"429",89460800120136630272,"2022-07-22","22:30:06","2022-07-22 22:30:06",46.983025,-123.974648,1.25,3,8,0.37,51,4.09,5.72,16,7,2.18,NA,0,NA,26,6,665
"430",89460800120136630272,"2022-07-22","22:14:53","2022-07-22 22:14:53",46.982994,-123.974609,1.27,3,0,0.3,64,4.1,5.65,12,7,1.95,NA,0,NA,25,6,665
