serial,GPS_date_YYYY-MM-DD,GPS_utc_HH:MM:SS,GPS_YYYY-MM-DD_HH:MM:SS,lat,lon,hdop,fix,cog,speed,alt,data_voltage,solar_charge,solar_current,nsats,vdop,geo,activity,inactivity,temperature,time_to_fix
89460800120136624465,2022-07-22,20:58:44,2022-07-22 20:58:44,46.982803,-123.974701,1.56,3,0,0.3,66.0,4.07,5.72,15.0,7,1.95,,0,,26.0,7
89460800120136624465,2022-07-22,20:43:30,2022-07-22 20:43:30,46.983002,-123.974609,1.21,3,1,0.19,42.0,4.05,5.72,15.0,7,2.02,,0,,25.0,12
89460800120136624465,2022-07-22,20:28:11,2022-07-22 20:28:11,46.982841,-123.974632,1.13,3,15,0.49,63.0,4.04,5.73,13.0,8,2.04,,15,,23.0,13
89460800120136624465,2022-07-21,21:45:58,2022-07-21 21:45:58,46.982517,-123.974724,1.78,3,15,1.17,161.0,4.17,5.71,47.0,6,1.82,,0,,43.0,10
89460800120136624465,2022-07-21,21:30:40,2022-07-21 21:30:40,46.982094,-123.975349,1.76,3,14,2.4,201.0,4.15,5.62,44.0,6,1.52,,0,,44.0,9
89460800120136624465,2022-07-21,21:15:23,2022-07-21 21:15:23,46.981861,-123.975288,2.0,3,0,0.77,201.0,4.17,5.63,34.0,7,2.08,,0,,43.0,7
89460800120136624465,2022-07-21,21:00:08,2022-07-21 21:00:08,46.982037,-123.97525,1.76,3,15,0.85,152.0,4.16,5.64,44.0,6,1.95,,0,,41.0,6
89460800120136624465,2022-07-21,20:44:54,2022-07-21 20:44:54,46.98288,-123.974899,1.63,3,27,0.77,94.0,4.16,5.59,35.0,6,2.23,,0,,40.0,8
89460800120136624465,2022-07-21,20:29:38,2022-07-21 20:29:38,46.982971,-123.9748,1.18,3,15,0.77,101.0,4.16,5.74,37.0,7,2.56,,0,,38.0,6
89460800120136624465,2022-07-21,20:14:24,2022-07-21 20:14:24,46.982861,-123.974838,1.56,3,0,0.2,78.0,4.14,5.63,26.0,6,3.4,,0,,37.0,7
89460800120136624465,2022-07-21,19:59:09,2022-07-21 19:59:09,46.98275,-123.974754,1.47,3,4,6.03,58.0,4.15,5.63,28.0,6,3.45,,0,,36.0,8
89460800120136624465,2022-07-21,19:43:53,2022-07-21 19:43:53,46.982536,-123.974762,2.08,3,354,3.35,73.0,4.15,5.66,23.0,5,3.0,,0,,34.0,9
89460800120136624465,2022-07-21,19:28:34,2022-07-21 19:28:34,46.98254,-123.974785,1.95,3,8,0.44,81.0,4.17,5.65,19.0,6,2.43,,0,,31.0,11
89460800120136624465,2022-07-21,19:13:15,2022-07-21 19:13:15,46.982487,-123.974892,1.87,3,0,0.33,87.0,4.16,5.63,14.0,5,2.72,,0,,28.0,7
89460800120136624465,2022-07-21,18:58:00,2022-07-21 18:58:00,46.982491,-123.974747,1.75,3,351,1.08,97.0,4.16,5.59,13.0,5,2.58,,0,,28.0,9
89460800120136624465,2022-07-21,18:42:43,2022-07-21 18:42:43,46.982468,-123.975037,1.64,3,0,0.31,126.0,4.15,5.64,12.0,5,2.19,,0,,27.0,6
89460800120136624465,2022-07-21,18:27:59,2022-07-21 18:27:59,46.982803,-123.97509,3.89,3,0,0.94,78.0,4.15,5.57,11.0,4,3.97,,269,,29.0,31
89460800120136624465,2022-07-18,12:18:52,2022-07-18 12:18:52,46.982666,-123.974113,1.24,3,0,0.85,126.0,4.15,0.26,0.0,7,1.71,,0,,21.0,79
89460800120136624465,2022-07-15,12:15:41,2022-07-15 12:15:41,46.982944,-123.974693,1.67,3,0,0.98,92.0,4.15,0.18,0.0,6,1.91,,0,,21.0,83
89460800120136624465,2022-07-11,17:01:40,2022-07-11 17:01:40,46.982887,-123.974716,2.12,3,0,0.68,128.0,4.15,4.58,0.0,5,3.41,,0,,24.0,86
89460800120136624465,2022-07-10,12:10:52,2022-07-10 12:10:52,46.983253,-123.974922,1.57,3,0,1.75,33.0,4.15,0.46,0.0,5,2.04,,0,,22.0,80
89460800120136624465,2022-07-07,04:35:45,2022-07-07 04:35:45,46.983795,-123.975174,2.27,3,0,0.92,-1.0,4.16,0.31,0.0,5,4.34,,2,,23.0,72
89460800120136624465,2022-07-06,12:08:23,2022-07-06 12:08:23,46.982948,-123.97435,1.51,3,0,0.99,157.0,4.15,0.33,0.0,7,2.11,,0,,22.0,117
89460800120136624465,2022-07-04,17:00:21,2022-07-04 17:00:21,46.983494,-123.974541,1.47,3,0,0.25,27.0,4.15,5.61,10.0,6,2.04,,6,,26.0,10
89460800120136624465,2022-07-02,03:27:42,2022-07-02 03:27:42,46.982922,-123.974815,1.52,3,0,1.25,37.0,4.16,4.3,0.0,6,2.95,,52,,16.0,30
89460800120136624465,2022-06-15,18:25:07,2022-06-15 18:25:07,34.057205,-117.824532,1.57,3,202,3.18,249.0,4.14,0.03,0.0,6,2.02,,316,,31.0,35
89460800120136624465,2022-06-15,05:38:06,2022-06-15 05:38:06,0.0,0.0,3.63,1,0,0.0,0.0,4.11,0.03,0.0,4,9.2,,331,,32.0,120
